,FullDesign,NFE,TargetRatioObjective,StiffnessObjective,FeasibilityScore,StabilityScore
1870,000000000010010000000100000010000000,0,0.1998,-2.995857752318031e-05,0.4000000000000001,1.1102230246251563e-16
1877,010001000000000000000010000000000000,0,0.1998,-2.496548126931692e-05,0.8,1.1102230246251563e-16
1882,101000001010000001000101001000001111,502,0.10000000000000002,-0.7239819004524888,0.6000000000000001,0.6000000000000001
1903,001000001001010101010001000000001001,0,0.1998,-1.0787060157783113e-05,0.4000000000000001,0.8
1906,001000000000000001101000010000000000,0,0.1998,-1.6525232340716492e-05,0.6000000000000001,0.4000000000000001
1908,000000000000001000000100001001000000,119,0.1998,-2.6510694477583756e-05,0.8,0.30000000000000016
1909,100101000000000010000000001101000110,0,0.1998,-1.183492237985668e-05,0.8,0.6000000000000001
1911,010001000010000010000000000000000010,0,0.1998,-1.780236340633774e-05,0.8,0.30000000000000016
1913,000000000011101000000000000000110010,0,0.1998,-1.1948416359379785e-05,0.4000000000000001,0.8
1918,001100000000000001000000000001100000,0,0.1998,-2.120362254455787e-05,0.8,0.5000000000000001
1921,010000100000000000000000000001000010,0,0.1998,-1.9580049026325174e-05,0.8,0.4000000000000001
1922,001001000000000001100000000010100000,0,0.1998,-1.4883298773971673e-05,0.4000000000000001,0.4000000000000001
1932,000001101000000000000000000001000001,0,0.1998,-1.958004902632517e-05,1.0,0.4000000000000001
1937,000000001000001000000000000000000011,0,0.1998,-2.402040647349672e-05,0.8,0.10000000000000007
1944,010000001000000000000100001000000011,0,0.1998,-1.8724110951987688e-05,0.6000000000000001,1.1102230246251563e-16
1945,000000000100100010000000000011000000,0,0.1998,-2.0029244931622314e-05,1.0,0.7000000000000001
1955,000000011000000000000000100000000001,0,0.1998,-2.399511602917909e-05,1.0,0.5000000000000001
1958,000000000000000000000010000000100000,0,0.1998,-3.5361304023339174e-05,1.0,1.1102230246251563e-16
1960,000001010000000000000000000000000010,0,0.1998,-2.1936660504591567e-05,1.0,0.4000000000000001
1965,000000000000001000010100001000000000,121,0.1998,-2.314427395490508e-05,0.4000000000000001,1.1102230246251563e-16
1967,000000000000000100000000000101000000,0,0.1998,-2.9577062390577098e-05,1.0,0.5000000000000001
1977,000000101100000000000000000010000001,0,0.1998,-2.2524292651039354e-05,0.8,0.10000000000000007
1979,100100000000000000000000101000000100,0,0.1998,-2.5700396420831035e-05,1.0,0.20000000000000015
1982,010000000000000000000000000001000010,105,0.1998,-2.766660123215495e-05,1.0,0.30000000000000016
1996,101100001000000001000101001001001111,383,0.0918789696858388,-0.6908119755732616,0.6000000000000001,0.8
2000,101100001000000111010000100010010101,198,0.042593741072225376,-0.4498379109769552,0.8,1.0
2001,101100001010000001000101001000011111,213,0.09964469810598003,-0.6311975441280693,0.4000000000000001,1.0
2004,101100001000000001000101001000001111,156,0.10000000000000002,-0.7016262758990492,0.6000000000000001,0.6000000000000001
2008,101100001010000001000101001010001111,676,0.04841909315568802,-0.6305260623892629,0.4000000000000001,0.8
2009,001000000100100001000100000101000010,0,0.1998,-1.3049628838269015e-05,0.8,0.8
2015,000001000001000000000000000000000000,0,0.1998,-4.3873321009183134e-05,1.0,1.1102230246251563e-16
2016,000100001100000000001010000000000001,0,0.1998,-1.6967109259590553e-05,0.4000000000000001,0.5000000000000001
2018,001100001000000001000101001000011011,280,0.011551540215184364,-0.3668323721357445,0.6000000000000001,0.8
2021,000100000011000000000101010100001000,0,0.1998,-1.429497588015506e-05,0.8,0.8
2024,111110001000000001000101001000001101,264,0.11279207983420897,-0.7043529106550711,0.6000000000000001,0.6000000000000001
2027,101001001000000001000101001010001101,481,0.0,-0.5429864253393666,0.4000000000000001,0.6000000000000001
2030,101100001000000001000101101001001111,282,0.08920297597534448,-0.6495836432240412,0.4000000000000001,1.0
2034,101100001000000001010101001000001101,345,0.023524029007586857,-0.5244980331782658,0.8,0.8
2036,100100000100001000010000100001000100,0,0.1998,-1.2349988341191494e-05,0.4000000000000001,0.7000000000000001
2054,101100001000000001000100001000110101,155,0.1697549285595427,-0.6681614545995138,1.0,1.0
2058,010010000000100010000000000100000000,0,0.1998,-1.610578696488945e-05,0.4000000000000001,0.6000000000000001
2064,101100001000000001000101001010001111,519,0.08035221020822547,-0.6718067281450573,0.4000000000000001,0.8
2065,100100001000000000000101001001001111,365,0.1837579393716776,-0.7985121587454723,0.6000000000000001,0.8
2070,000010000010000000000001010010001000,0,0.1998,-1.768065201166958e-05,0.6000000000000001,0.7000000000000001
2071,001100001000000001000101001001101001,186,0.03511420636791533,-0.36713153620090216,0.8,0.8
2080,101100001000000001000101101000001111,312,0.09683818631137599,-0.6554345447799232,0.4000000000000001,1.0
2086,000001000000000100001000101001000000,0,0.1998,-1.4883298773971673e-05,0.4000000000000001,0.7000000000000001
2087,101110001000000001000101001000001111,221,0.11279207983420897,-0.704352910655071,0.6000000000000001,0.6000000000000001
2092,000010000000000000000000000000000010,0,0.1998,-3.5361304023339174e-05,1.0,1.1102230246251563e-16
2104,101100001000001001000101001000001111,356,0.06717587094545778,-0.607815710677673,0.4000000000000001,0.8
2119,101100001000000001000101001010001101,575,0.04194835904795344,-0.5905025267061762,1.0,0.8
2121,000000000001000000000001101000001010,0,0.1998,-1.9134480685449066e-05,0.8,0.4000000000000001
2136,101100001000000001000111011000001101,447,0.11279207983420897,-0.704352910655071,0.4000000000000001,0.8
2141,000000010100000000001000000100000000,0,0.1998,-1.9563241343640855e-05,0.6000000000000001,0.5000000000000001
2144,101100001000000011000101011001101101,232,0.09510661248631927,-0.6039230163173869,0.6000000000000001,0.8
2146,100000000001000000000000100011000100,0,1.0,-4.379601189545368e-17,1.0,0.30000000000000016
2149,000000000000101000000000000110010000,0,0.1998,-1.804611159228602e-05,0.8,0.5000000000000001
2155,101100001000000001000000000100010111,148,0.1703380308575441,-0.5987780465830449,0.4000000000000001,0.7000000000000001
2156,000000000110000000010100000010000000,0,0.1998,-2.2524292651039354e-05,1.0,0.30000000000000016
2158,101100001000000001000101101001101101,119,0.07877564166066545,-0.5952874940381501,0.6000000000000001,1.0
2161,011000100000000001000001000100101000,0,0.1998,-1.2602093468391573e-05,0.6000000000000001,0.7000000000000001
2165,101110001010000001010000000000100101,106,0.15105056548268006,-0.5405127820064238,0.4000000000000001,0.9
2168,101000001010000101000101001011001101,515,0.033657571920220807,-0.5736432812576132,0.8,1.0
2170,000000000010000000001101000000101010,0,0.1998,-1.4633830875797794e-05,0.6000000000000001,0.5000000000000001
2182,011000000100001001000000000100000000,0,0.1998,-1.6525232340716492e-05,0.6000000000000001,0.5000000000000001
2193,101100001010000101000101011011001101,313,0.05608119552676365,-0.5832974468671078,0.4000000000000001,1.0
2198,101000001010000101000101011011001101,453,0.0588221526117988,-0.6000876535879146,0.6000000000000001,1.0
2214,101000001111000001000101011011001101,291,0.032813309087319296,-0.5313057094856969,0.8,1.0
2216,101000001100000101000001011010011101,122,0.07264475871262238,-0.5023573886861774,0.6000000000000001,0.9
2221,000000100000000000000001000110011000,0,0.1998,-1.8574366493716867e-05,0.8,0.6000000000000001
2226,111000001010000001000101000010001101,1126,0.0,-0.5429864253393666,0.4000000000000001,0.6000000000000001
2227,000000000000000000001001011000001000,0,0.1998,-2.0700867941218264e-05,0.6000000000000001,0.30000000000000016
2229,100001001100001000010000000001000101,0,0.1998,-1.1262146325519679e-05,0.4000000000000001,0.7000000000000001
2234,101000001111000001000101011001001111,377,0.09066549854385804,-0.6230026370156472,0.6000000000000001,1.0
2253,000000001000000000000001001000001001,161,0.1998,-2.995857752318031e-05,1.0,1.1102230246251563e-16
2263,010011100000000000000000000000110010,0,0.1998,-1.060674545772974e-05,0.4000000000000001,0.7000000000000001
2265,000000000000101000000000000010100000,0,0.1998,-1.943291704885284e-05,0.6000000000000001,0.6000000000000001
2266,000000000000000010000000001000000000,0,0.1998,-6.204624559753524e-05,1.0,1.1102230246251563e-16
2267,000000000100000100000000001011000000,0,0.1998,-2.120362254455787e-05,1.0,0.5000000000000001
2270,000100000011000000000001001000101000,0,0.1998,-1.6525232340716492e-05,1.0,0.8
2275,011000001000000001000001000000101001,0,0.1998,-1.4633830875797794e-05,0.8,0.6000000000000001
2277,101100001010000101000101100010011101,287,0.0283324568183152,-0.4095041402586596,0.6000000000000001,1.0
2278,001000000010010001000100000000000000,0,0.1998,-2.496548126931692e-05,0.6000000000000001,1.1102230246251563e-16
2280,101000001010000101000101001011101101,350,0.0570705735304232,-0.5920288818102012,0.4000000000000001,1.0
2282,000010110000001000000000100000010000,0,0.1998,-1.21142080701292e-05,0.4000000000000001,0.9
2284,100101000000000010010000010000000100,0,0.1998,-1.3255347238791875e-05,0.6000000000000001,0.5000000000000001
2291,101000001111100001000101011011001101,272,0.001720803152203465,-0.4786640196210008,0.4000000000000001,1.0
2292,100000001000100010000100000000010101,0,0.1998,-1.4883298773971673e-05,0.8,0.7000000000000001
2301,101000001010000001000011001010001101,1194,0.0,-0.5429864253393667,0.4000000000000001,0.6000000000000001
2305,100001000000000000000001000000001100,0,0.1998,-2.496548126931692e-05,0.8,0.10000000000000007
2311,001100000000101011000100000000000010,0,0.1998,-1.2177726063821581e-05,0.4000000000000001,0.4000000000000001
2312,101000000000000101100000000100000110,0,0.16482667432520953,-0.3790643947124489,0.6000000000000001,0.5000000000000001
2314,101001001101000001000000100000000101,0,0.1998,-1.2235341332323955e-05,0.4000000000000001,0.9
2315,000001000000010000101000000000000000,0,0.1998,-1.6967109259590553e-05,0.8,0.20000000000000015
2317,000010000000000010000000000100100000,0,0.1998,-2.0517991006950906e-05,0.8,0.6000000000000001
2318,000010000001000000000000000000000000,0,0.1998,-4.103598201390181e-05,1.0,1.1102230246251563e-16
2320,100000101001001000000101000000001101,0,0.1998,-1.1624152163027933e-05,0.8,0.7000000000000001
2323,100000101000100000000001000000001101,0,0.1998,-1.430394794907029e-05,0.8,0.4000000000000001
2326,111000001000000011000001100001011101,0,0.06059794030495458,-0.4959965936890737,0.4000000000000001,0.9
2327,000000000011000000000000001100100000,0,0.1998,-2.120362254455787e-05,1.0,0.6000000000000001
2328,100000000001000000000000000000100100,0,0.1998,-2.6510694477583756e-05,1.0,0.30000000000000016
2329,100010000000000000010000100000000100,0,0.1998,-1.8993944826554528e-05,0.8,0.5000000000000001
2330,110110000001000000000000000000000100,149,0.1998,-1.6525232340716492e-05,0.6000000000000001,0.30000000000000016
2336,000000101000000000000000000000100001,0,0.1998,-2.3144273954905084e-05,0.8,0.5000000000000001
2345,000000000001000000101000000000100000,0,0.1998,-1.7666945939654043e-05,0.4000000000000001,0.4000000000000001
2347,100000101001000000010000000100000101,0,0.1998,-1.3255347238791875e-05,0.6000000000000001,0.7000000000000001
2349,000100000000001000101000100000000000,0,0.1998,-1.5141419711882675e-05,0.4000000000000001,0.5000000000000001
2350,100000000000001010000100010000010100,0,0.6000000000000014,-0.037507722332852066,0.4000000000000001,0.9
2360,000000000000110000000000000101000000,0,0.1998,-2.120362254455787e-05,0.6000000000000001,0.5000000000000001
2361,001000000100001001000000000000000000,0,0.1998,-2.6510694477583756e-05,1.0,1.1102230246251563e-16
2367,001011000000000011000100000101000000,0,0.1998,-1.304962883826902e-05,0.4000000000000001,0.8
2383,001000000100000011010000011000000000,0,0.14999999999999994,-0.1500308893314084,0.6000000000000001,0.7000000000000001
2392,000010101010000000001000000000000001,0,0.1998,-1.5814055913844635e-05,0.6000000000000001,0.5000000000000001
2396,000000010010001000000000000000000000,0,0.1998,-2.4699976682382985e-05,0.8,0.4000000000000001
2397,001000001000001011001000000100000001,0,0.9372254182000472,-0.0751855663652322,0.6000000000000001,0.5000000000000001
2407,001001000000000001001000000000000000,0,0.1998,-2.496548126931692e-05,0.6000000000000001,1.1102230246251563e-16
2418,010011000010000000000001000100001000,0,0.1998,-1.4064688060602136e-05,0.4000000000000001,0.5000000000000001
2422,000000000000100000000000000101000000,103,0.1998,-2.9577062390577098e-05,1.0,0.4000000000000001
2428,001000000001100001000000000000000000,0,0.1998,-2.6510694477583756e-05,1.0,0.10000000000000007
2429,001000000010000001000100001000000010,0,0.1998,-2.139898394512879e-05,1.0,1.1102230246251563e-16
2436,000001000000000000000001000000001000,0,0.1998,-3.7448221903975377e-05,0.8,1.1102230246251563e-16
2441,000000000000000000010010000000100000,0,0.1998,-2.3144273954905084e-05,0.6000000000000001,0.4000000000000001
2446,101100001000000001000011000000001111,1375,0.10000000000000002,-0.7016262758990494,0.4000000000000001,0.5000000000000001
2457,000100010010000000000001010000001010,0,0.1998,-1.3049628838269015e-05,0.6000000000000001,0.5000000000000001
2459,000001000000000000000000000000100000,0,0.1998,-3.5361304023339174e-05,1.0,0.10000000000000007
2463,000100100000010000000000000000010000,0,0.1998,-2.120362254455787e-05,0.8,0.30000000000000016
2466,000001000000100000000001000100111000,0,0.10450849718747386,-0.13675448104337273,0.8,0.7000000000000001
2475,000000000000000000010000000001000000,0,0.1998,-4.103598201390181e-05,0.8,0.10000000000000007
2476,001000000000001001010001000000001000,0,0.1998,-1.768065201166958e-05,0.8,0.20000000000000015
2481,000000000000001000000000000001010000,0,0.1998,-2.9577062390577098e-05,0.6000000000000001,0.10000000000000007
2483,001000000010001001000000000100000010,0,0.1998,-1.7316533216339997e-05,1.0,0.4000000000000001
2484,011000111000000001000001000011001001,119,0.19668518668031174,-0.23071576864214524,0.4000000000000001,0.7000000000000001
2487,000000100101000000000000001000000000,0,0.1998,-2.469997668238298e-05,0.8,0.20000000000000015
2492,000000000000000000000000000101100000,0,0.1998,-2.9577062390577112e-05,0.8,0.30000000000000016
2498,100000000100100000001000000000100110,0,0.1998,-1.2602093468391573e-05,0.6000000000000001,0.7000000000000001
2502,000001000000100000001000000100000000,0,0.1998,-1.9580049026325174e-05,1.0,0.4000000000000001
2504,000000010000000000001000000010000000,0,0.1998,-2.5700396420831035e-05,0.8,0.4000000000000001
2506,010100001000100000000001000000001001,0,0.0871677256896696,-0.2838561574623037,0.4000000000000001,0.30000000000000016
2535,000000000000000000001000000000000000,0,0.1998,-7.489644380795077e-05,1.0,1.1102230246251563e-16
2550,110110000010000000000000000000000100,0,0.1998,-1.7316533216339993e-05,0.4000000000000001,0.30000000000000016
2565,000000001101101000010100000000000001,0,0.1998,-1.1948416359379785e-05,0.4000000000000001,0.6000000000000001
2576,000000000000000000100000000000000000,105,0.1998,-5.295978330335919e-05,1.0,1.1102230246251563e-16
2604,000010110000000010000000100000000000,0,0.1998,-1.4788531195288549e-05,0.6000000000000001,0.5000000000000001
2629,100001001001000000000100001010000101,0,0.1998,-1.438350449784401e-05,0.8,0.8
2651,000000000000001000000010101000000000,0,0.1998,-2.2524292651039354e-05,0.4000000000000001,0.20000000000000015
2665,000110001010001000000101000100011001,0,0.1705862151853172,-0.10684050812749067,0.4000000000000001,1.0
2667,000000000100100100000001001101101000,0,0.1998,-1.07371913099263e-05,0.6000000000000001,0.7000000000000001
2668,000000100010000000001000000000000000,104,0.1998,-2.860789589814058e-05,1.0,1.1102230246251563e-16
2688,000100011001000000000000010000000001,776,3.9968028886505636e-16,-0.08408944412177266,0.8,0.5000000000000001
